clip_name,clip_directory,frame_count,complete_16_frames,detected_frame_indices,missing_frame_indices,extra_frame_indices,folder_size_bytes
01-01-08-02-02-02-06,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,270241
01-01-08-02-02-02-07,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310050
01-01-08-02-02-02-08,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296704
01-01-08-02-02-02-09,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,280743
01-01-08-02-02-02-10,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302697
01-01-08-02-02-02-11,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,355989
01-01-08-02-02-02-12,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241816
01-01-08-02-02-02-13,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,313305
01-01-08-02-02-02-14,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,284027
01-01-08-02-02-02-15,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300899
01-01-08-02-02-02-16,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,305562
01-01-08-02-02-02-17,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,311746
01-01-08-02-02-02-18,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-18,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,316485
01-01-08-02-02-02-19,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276068
01-01-08-02-02-02-20,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,279733
01-01-08-02-02-02-21,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,268477
01-01-08-02-02-02-22,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299699
01-01-08-02-02-02-23,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298626
01-01-08-02-02-02-24,/kaggle/working/ravdess_faces_16f/01-01-08-02-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297797
01-02-01-01-01-01-01,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,272145
01-02-01-01-01-01-02,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285778
01-02-01-01-01-01-03,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291424
01-02-01-01-01-01-04,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294235
01-02-01-01-01-01-05,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,323437
01-02-01-01-01-01-06,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,286537
01-02-01-01-01-01-07,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300102
01-02-01-01-01-01-08,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,308096
01-02-01-01-01-01-09,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304487
01-02-01-01-01-01-10,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299087
01-02-01-01-01-01-11,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,357243
01-02-01-01-01-01-12,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241480
01-02-01-01-01-01-13,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,320342
01-02-01-01-01-01-14,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,289497
01-02-01-01-01-01-15,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298023
01-02-01-01-01-01-16,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312428
01-02-01-01-01-01-17,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304293
01-02-01-01-01-01-19,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295796
01-02-01-01-01-01-20,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297949
01-02-01-01-01-01-21,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276326
01-02-01-01-01-01-22,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,306324
01-02-01-01-01-01-23,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304359
01-02-01-01-01-01-24,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299483
01-02-01-01-01-02-01,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,268540
01-02-01-01-01-02-02,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,283520
01-02-01-01-01-02-03,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288759
01-02-01-01-01-02-04,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287990
01-02-01-01-01-02-05,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,318476
01-02-01-01-01-02-06,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,288212
01-02-01-01-01-02-07,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297621
01-02-01-01-01-02-08,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,307335
01-02-01-01-01-02-09,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,305739
01-02-01-01-01-02-10,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298428
01-02-01-01-01-02-11,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,356238
01-02-01-01-01-02-12,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241136
01-02-01-01-01-02-13,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,320250
01-02-01-01-01-02-14,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,284181
01-02-01-01-01-02-15,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298146
01-02-01-01-01-02-16,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,307841
01-02-01-01-01-02-17,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,306678
01-02-01-01-01-02-19,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295682
01-02-01-01-01-02-20,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297043
01-02-01-01-01-02-21,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,274170
01-02-01-01-01-02-22,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301640
01-02-01-01-01-02-23,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304636
01-02-01-01-01-02-24,/kaggle/working/ravdess_faces_16f/01-02-01-01-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303389
01-02-01-01-02-01-01,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,271176
01-02-01-01-02-01-02,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,283819
01-02-01-01-02-01-03,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299710
01-02-01-01-02-01-04,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287056
01-02-01-01-02-01-05,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,318771
01-02-01-01-02-01-06,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,288824
01-02-01-01-02-01-07,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,307845
01-02-01-01-02-01-08,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309577
01-02-01-01-02-01-09,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,306104
01-02-01-01-02-01-10,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292750
01-02-01-01-02-01-11,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,355962
01-02-01-01-02-01-12,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,247188
01-02-01-01-02-01-13,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319333
01-02-01-01-02-01-14,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,294415
01-02-01-01-02-01-15,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300830
01-02-01-01-02-01-16,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312784
01-02-01-01-02-01-17,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,311354
01-02-01-01-02-01-19,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,293760
01-02-01-01-02-01-20,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299865
01-02-01-01-02-01-21,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,272794
01-02-01-01-02-01-22,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304710
01-02-01-01-02-01-23,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,306180
01-02-01-01-02-01-24,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304066
01-02-01-01-02-02-01,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,272163
01-02-01-01-02-02-02,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286905
01-02-01-01-02-02-03,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294159
01-02-01-01-02-02-04,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288810
01-02-01-01-02-02-05,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,322653
01-02-01-01-02-02-06,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,289650
01-02-01-01-02-02-07,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303805
01-02-01-01-02-02-08,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309677
01-02-01-01-02-02-09,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307670
01-02-01-01-02-02-10,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288960
01-02-01-01-02-02-11,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,354322
01-02-01-01-02-02-12,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241029
01-02-01-01-02-02-13,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319945
01-02-01-01-02-02-14,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291927
01-02-01-01-02-02-15,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,302963
01-02-01-01-02-02-16,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304082
01-02-01-01-02-02-17,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307989
01-02-01-01-02-02-19,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298105
01-02-01-01-02-02-20,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302752
01-02-01-01-02-02-21,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,274747
01-02-01-01-02-02-22,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304698
01-02-01-01-02-02-23,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,305514
01-02-01-01-02-02-24,/kaggle/working/ravdess_faces_16f/01-02-01-01-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299414
01-02-02-01-01-01-01,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,277188
01-02-02-01-01-01-02,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286814
01-02-02-01-01-01-03,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297500
01-02-02-01-01-01-04,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290803
01-02-02-01-01-01-05,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,315660
01-02-02-01-01-01-06,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,285756
01-02-02-01-01-01-07,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297160
01-02-02-01-01-01-08,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301259
01-02-02-01-01-01-09,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,306940
01-02-02-01-01-01-10,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291029
01-02-02-01-01-01-11,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,355711
01-02-02-01-01-01-12,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,240051
01-02-02-01-01-01-13,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,315987
01-02-02-01-01-01-14,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,289111
01-02-02-01-01-01-15,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304058
01-02-02-01-01-01-16,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309770
01-02-02-01-01-01-17,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,311976
01-02-02-01-01-01-19,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291433
01-02-02-01-01-01-20,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,280575
01-02-02-01-01-01-21,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,274461
01-02-02-01-01-01-22,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299854
01-02-02-01-01-01-23,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300131
01-02-02-01-01-01-24,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295860
01-02-02-01-01-02-01,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275647
01-02-02-01-01-02-02,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,280486
01-02-02-01-01-02-03,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302270
01-02-02-01-01-02-04,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,286978
01-02-02-01-01-02-05,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,314488
01-02-02-01-01-02-06,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,283447
01-02-02-01-01-02-07,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293781
01-02-02-01-01-02-08,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295009
01-02-02-01-01-02-09,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,301164
01-02-02-01-01-02-10,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285740
01-02-02-01-01-02-11,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,352849
01-02-02-01-01-02-12,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241482
01-02-02-01-01-02-13,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,314142
01-02-02-01-01-02-14,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,280905
01-02-02-01-01-02-15,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,305627
01-02-02-01-01-02-16,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294258
01-02-02-01-01-02-17,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,311550
01-02-02-01-01-02-19,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295499
01-02-02-01-01-02-20,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,282858
01-02-02-01-01-02-21,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276541
01-02-02-01-01-02-22,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303834
01-02-02-01-01-02-23,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299958
01-02-02-01-01-02-24,/kaggle/working/ravdess_faces_16f/01-02-02-01-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298516
